CustomerID,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
15721,12,1,498.57999999999981,5,3,3,3,Loyal Customers
15722,36,0.5,1976.8100000000002,3,1,5,3,Potential Loyalists
15723,365,1,173.25000000000003,1,3,1,2,Hibernating
15724,202,0.5,218.25,1,1,1,1,Lost
15725,16,1,415.25000000000011,4,3,2,3,Potential Loyalists
15727,17,0.58333333333333337,4392.11,4,2,5,4,Loyal Customers
15729,213,1,85,1,3,1,2,Hibernating
15730,66,0.5,1070.33,3,1,4,3,Potential Loyalists
15732,213,0.33333333333333331,294.12,1,1,2,2,Hibernating
15733,283,1,128.3,1,3,1,2,Hibernating
15734,115,0.5,1031.8500000000004,2,1,4,3,Customers Needing Attention
15737,15,0.875,1004.0699999999999,4,3,4,4,Loyal Customers
15738,19,1.3333333333333333,4778.5199999999995,4,5,5,5,Champions
15739,67,1,449.12000000000006,3,3,3,3,Potential Loyalists
15740,50,1,154.88000000000002,3,3,1,2,Customers Needing Attention
15743,17,0.66666666666666663,702.26000000000022,4,2,3,3,Potential Loyalists
15744,78,1,34.8,2,3,1,2,Customers Needing Attention
15745,20,0.5,960.94,4,1,4,3,Potential Loyalists
15746,135,1,196.87999999999997,2,3,1,2,Customers Needing Attention
15747,13,0.5,890.84000000000015,5,1,4,3,Loyal Customers
15748,41,1,139.35999999999996,3,3,1,2,Customers Needing Attention
15749,236,0.75,44534.3,1,2,5,4,Cant Lose Them
15750,3,0.61538461538461542,2415.83,5,2,5,4,Champions
15752,40,0.63636363636363635,2617.4300000000003,3,2,5,4,Loyal Customers
15753,305,1,79.2,1,3,1,2,Hibernating
15754,52,0.42857142857142855,458.56999999999994,3,1,3,2,Customers Needing Attention
15755,11,0.6,2164.1,5,2,5,4,Champions
15756,62,0.5714285714285714,500.31000000000006,3,2,3,3,Potential Loyalists
15757,66,0.33333333333333331,701.92,3,1,3,2,Customers Needing Attention
15758,25,1,205.25,4,3,1,2,Potential Loyalists
15759,297,0.66666666666666663,77.240000000000009,1,2,1,2,Hibernating
15762,66,1,498.85,3,3,3,3,Potential Loyalists
15763,32,0.66666666666666663,734.27,4,2,3,3,Potential Loyalists
15764,89,0.8571428571428571,2943.07,2,3,5,4,At Risk
15766,65,1,289.55999999999995,3,3,2,3,Potential Loyalists
15768,116,0.6,346.33000000000004,2,2,2,2,Customers Needing Attention
15769,8,2,56252.72,5,5,5,5,Champions
15773,6,1,635.68000000000006,5,3,3,3,Loyal Customers
15774,69,1,197.9,3,3,1,2,Customers Needing Attention
15775,246,1,87.9,1,3,1,2,Hibernating
15776,134,1,186.27,2,3,1,2,Customers Needing Attention
15777,242,0.8,896.90999999999985,1,3,4,4,Cant Lose Them
15780,184,0.42857142857142855,449.78,1,1,3,2,Hibernating
15781,26,0.3,287.31,4,1,2,2,Potential Loyalists
15782,10,1,2066.34,5,3,5,4,Champions
15783,11,1,246.3,5,3,2,3,Loyal Customers
15785,33,0.5,1725.07,4,1,4,3,Potential Loyalists
15786,47,1,4332.5500000000029,3,3,5,4,Loyal Customers
15787,27,1.5,816.85,4,5,3,4,Loyal Customers
15789,359,1,351.3,1,3,2,3,At Risk
15790,11,1,185.39999999999998,5,3,1,2,Potential Loyalists
15791,44,0.33333333333333331,1430.7900000000002,3,1,4,3,Potential Loyalists
15793,15,0.33333333333333331,948.95999999999992,4,1,4,3,Potential Loyalists
15795,150,1,502.36000000000007,2,3,3,3,Customers Needing Attention
15796,2,0.72727272727272729,2265.56,5,2,5,4,Champions
15797,114,0.42857142857142855,2192.4,2,1,5,3,Customers Needing Attention
15799,76,0.33333333333333331,770.74000000000024,2,1,3,2,Customers Needing Attention
15800,108,0.4,630.62999999999988,2,1,3,2,Customers Needing Attention
15801,47,1,1013.75,3,3,4,4,Loyal Customers
15803,52,1,415.82,3,3,2,3,Potential Loyalists
15804,1,1.625,3615.7400000000002,5,5,5,5,Champions
15805,24,1.4166666666666667,5333.93,4,5,5,5,Champions
15806,47,0.375,784.57999999999993,3,1,3,2,Customers Needing Attention
15807,51,1.5,864.09999999999991,3,5,4,5,Loyal Customers
15808,307,1.3333333333333333,3314.2200000000007,1,5,5,5,Cant Lose Them
15809,37,0.5,466.12000000000006,3,1,3,2,Customers Needing Attention
15810,79,0.5,1307.23,2,1,4,3,Customers Needing Attention
15811,23,0.5,2091.17,4,1,5,3,Potential Loyalists
15812,108,0.625,1691.8400000000001,2,2,4,3,Customers Needing Attention
15813,208,1,1051.3600000000001,1,3,4,4,Cant Lose Them
15814,17,2,1759.0300000000002,4,5,4,5,Champions
15815,64,0.625,2100.6,3,2,5,4,Loyal Customers
15819,50,0.5,1861.65,3,1,5,3,Potential Loyalists
15820,320,1,206.98000000000002,1,3,1,2,Hibernating
15821,45,2,446.36000000000007,3,5,3,4,Loyal Customers
15822,4,0.15384615384615385,825.7700000000001,5,1,3,2,Potential Loyalists
15825,173,1,257.44000000000005,2,3,2,3,Customers Needing Attention
15826,57,0.5,1497.6100000000001,3,1,4,3,Potential Loyalists
15827,74,1.4,1623.4399999999998,2,5,4,5,At Risk
15829,100,0.66666666666666663,610.6400000000001,2,2,3,3,Customers Needing Attention
15830,38,1,542,3,3,3,3,Potential Loyalists
15831,59,0.3,734.76,3,1,3,2,Customers Needing Attention
15832,255,1,836.78999999999985,1,3,3,3,At Risk
15834,71,0.42857142857142855,1717.0000000000002,3,1,4,3,Potential Loyalists
15835,45,0.4,818.58999999999992,3,1,3,2,Customers Needing Attention
15836,51,1,49.97,3,3,1,2,Customers Needing Attention
15837,65,1,332.63,3,3,2,3,Potential Loyalists
15838,12,1.5833333333333333,33643.079999999994,5,5,5,5,Champions
15839,34,0.6,1048.4900000000002,3,2,4,3,Potential Loyalists
15840,59,0.4,338.56,3,1,2,2,Customers Needing Attention
15841,73,0.44444444444444442,1224.06,2,1,4,3,Customers Needing Attention
15843,304,1,80.700000000000017,1,3,1,2,Hibernating
15844,47,1,108.84000000000002,3,3,1,2,Customers Needing Attention
15845,18,0.72727272727272729,3469.5700000000006,4,2,5,4,Loyal Customers
15847,39,0.2,354.42,3,1,2,2,Customers Needing Attention
15850,20,0.33333333333333331,228.90000000000006,4,1,2,2,Potential Loyalists
15852,187,1,109.71000000000001,1,3,1,2,Hibernating
15853,52,1,110.80000000000001,3,3,1,2,Customers Needing Attention
15854,5,0.92307692307692313,2957.65,5,3,5,4,Champions
15855,137,1,712.24,2,3,3,3,Customers Needing Attention
15856,5,2.0769230769230771,16132.270000000002,5,5,5,5,Champions
15857,19,1,297,4,3,2,3,Potential Loyalists
15858,16,0.41666666666666669,1251.8500000000001,4,1,4,3,Potential Loyalists
15860,41,0.72727272727272729,792.76,3,2,3,3,Potential Loyalists
15861,13,0.77777777777777779,2950.6099999999997,5,3,5,4,Champions
15862,9,0.30769230769230771,758.78,5,1,3,2,Potential Loyalists
15863,26,0.2857142857142857,50.39,4,1,1,1,Promising
15864,23,0.54545454545454541,1828.9200000000003,4,2,4,3,Potential Loyalists
15865,41,0.5,515.98,3,1,3,2,Customers Needing Attention
15866,102,1,179.67999999999998,2,3,1,2,Customers Needing Attention
15867,6,1.1538461538461537,3475.99,5,5,5,5,Champions
15869,278,2,149.64,1,5,1,3,At Risk
15870,33,1,345.59,4,3,2,3,Potential Loyalists
15872,15,2,311.17999999999995,4,5,2,4,Loyal Customers
15874,64,0.77777777777777779,3505.3799999999997,3,3,5,4,Loyal Customers
15877,2,1,460.88,5,3,3,3,Loyal Customers
15880,370,1,306.42999999999995,1,3,2,3,At Risk
15881,313,2.5,491.44000000000005,1,5,3,4,Cant Lose Them
15882,199,0.66666666666666663,516.3599999999999,1,2,3,3,At Risk
15883,3,1,348.28,5,3,2,3,Loyal Customers
15885,94,1,258.54999999999995,2,3,2,3,Customers Needing Attention
15886,61,1,171.14000000000001,3,3,1,2,Customers Needing Attention
15888,81,1,91.809999999999988,2,3,1,2,Customers Needing Attention
15889,157,0.25,392.26999999999987,2,1,2,2,Customers Needing Attention
15891,227,1,458.67,1,3,3,3,At Risk
15894,254,0.5,263.54999999999995,1,1,2,2,Hibernating
15895,150,1,179.17,2,3,1,2,Customers Needing Attention
15897,195,2,222.04999999999998,1,5,2,4,Cant Lose Them
15898,2,0.38461538461538464,1353.4800000000002,5,1,4,3,Loyal Customers
15899,369,1,43.5,1,3,1,2,Hibernating
15900,24,1,351.1099999999999,4,3,2,3,Potential Loyalists
15901,17,0.6,318.53000000000003,4,2,2,2,Potential Loyalists
15903,10,0.7,4876.5599999999995,5,2,5,4,Champions
15904,9,1,144.73,5,3,1,2,Potential Loyalists
15906,20,0.77777777777777779,1311.3899999999999,4,3,4,4,Loyal Customers
15907,4,0.375,921.54999999999984,5,1,4,3,Loyal Customers
15909,174,1,191.93999999999997,2,3,1,2,Customers Needing Attention
15910,1,0.66666666666666663,1189.9300000000003,5,2,4,3,Loyal Customers
15912,179,0.66666666666666663,254.67000000000002,2,2,2,2,Customers Needing Attention
15916,17,0.58333333333333337,1127.84,4,2,4,3,Potential Loyalists
15917,248,1,60.550000000000004,1,3,1,2,Hibernating
15918,191,0.5,334.22999999999996,1,1,2,2,Hibernating
15919,20,0.16666666666666666,597.38999999999987,4,1,3,2,Potential Loyalists
15920,155,4,158.55,2,5,1,3,Customers Needing Attention
15921,173,1,310.58000000000004,2,3,2,3,Customers Needing Attention
15922,374,1,344.00000000000006,1,3,2,3,At Risk
15923,373,1,117.13000000000002,1,3,1,2,Hibernating
15925,195,1,168.89999999999998,1,3,1,2,Hibernating
15930,68,1,426.63000000000017,3,3,2,3,Potential Loyalists
15932,5,0.72727272727272729,2475.9700000000003,5,2,5,4,Champions
15933,22,1,1097.5099999999998,4,3,4,4,Loyal Customers
15935,240,1,91.039999999999992,1,3,1,2,Hibernating
15937,65,1,145.35,3,3,1,2,Customers Needing Attention
15938,113,0.625,387.58000000000004,2,2,2,2,Customers Needing Attention
15939,90,1.5555555555555556,6100.01,2,5,5,5,At Risk
15942,134,1,300.53999999999996,2,3,2,3,Customers Needing Attention
15944,277,1,149.90000000000003,1,3,1,2,Hibernating
15945,366,1,181,1,3,1,2,Hibernating
15947,83,1,1549.44,2,3,4,4,At Risk
15948,9,0.66666666666666663,955.24,5,2,4,3,Loyal Customers
15949,17,0.66666666666666663,364.71999999999997,4,2,2,2,Potential Loyalists
15950,32,0.33333333333333331,1655.41,4,1,4,3,Potential Loyalists
15951,9,0.18181818181818182,599.17,5,1,3,2,Potential Loyalists
15952,34,0.5,713.42000000000007,3,1,3,2,Customers Needing Attention
15953,16,0.66666666666666663,1575.73,4,2,4,3,Potential Loyalists
15955,25,1.1666666666666667,4194.31,4,5,5,5,Champions
15957,32,1,399.03999999999996,4,3,2,3,Potential Loyalists
15958,75,1,104.35,2,3,1,2,Customers Needing Attention
15963,20,1,450.86,4,3,3,3,Potential Loyalists
15965,18,0.33333333333333331,828.63999999999987,4,1,3,2,Potential Loyalists
15967,24,0.18181818181818182,389.33000000000004,4,1,2,2,Potential Loyalists
15969,3,0.42857142857142855,304.5,5,1,2,2,Potential Loyalists
15970,304,1,314.1,1,3,2,3,At Risk
15971,18,1.2,4199.85,4,5,5,5,Champions
15973,367,1,110.72,1,3,1,2,Hibernating
15974,40,0.77777777777777779,3100.1499999999996,3,3,5,4,Loyal Customers
15975,85,1,371.01,2,3,2,3,Customers Needing Attention
15976,166,1,402.53999999999996,2,3,2,3,Customers Needing Attention
15977,18,1,935.78,4,3,4,4,Loyal Customers
15978,78,1,1058.98,2,3,4,4,At Risk
15980,89,0.42857142857142855,2398.8600000000006,2,1,5,3,Customers Needing Attention
15981,25,0.8,3408.4800000000005,4,3,5,4,Loyal Customers
15983,23,0.33333333333333331,1393.17,4,1,4,3,Potential Loyalists
15984,3,0.76923076923076927,2655.57,5,3,5,4,Champions
15985,124,0.4,1091.42,2,1,4,3,Customers Needing Attention
15986,31,1,168.12,4,3,1,2,Potential Loyalists
15987,13,0.58333333333333337,1336.78,5,2,4,3,Loyal Customers
15988,20,1,117.38000000000001,4,3,1,2,Potential Loyalists
15990,45,0.22222222222222221,686.21,3,1,3,2,Customers Needing Attention
15992,4,1,27.04,5,3,1,2,Potential Loyalists
15993,9,2.3333333333333335,2388.3699999999985,5,5,5,5,Champions
15994,55,1,400.17000000000007,3,3,2,3,Potential Loyalists
15996,89,0.6,940.08000000000015,2,2,4,3,Customers Needing Attention
15998,37,0.41666666666666669,2868.7200000000003,3,1,5,3,Potential Loyalists
16000,3,2,10391.2,5,5,5,5,Champions
16003,30,0.41666666666666669,1841.07,4,1,4,3,Potential Loyalists
16005,13,0.44444444444444442,578.48999999999978,5,1,3,2,Potential Loyalists
16006,212,1,101.39999999999999,1,3,1,2,Hibernating
16007,48,0.66666666666666663,1644.4400000000005,3,2,4,3,Potential Loyalists
16008,24,0.42857142857142855,478.78000000000009,4,1,3,2,Potential Loyalists
16009,23,0.8,701.65999999999985,4,3,3,3,Potential Loyalists
16010,246,0.6,407.5,1,2,2,2,Hibernating
16011,9,1.2307692307692308,3322.76,5,5,5,5,Champions
16012,36,0.6,1139.6899999999998,3,2,4,3,Potential Loyalists
16013,4,3.6153846153846154,34327.399999999994,5,5,5,5,Champions
16014,38,0.3,610.48,3,1,3,2,Customers Needing Attention
16015,4,1,705.39000000000033,5,3,3,3,Loyal Customers
16016,4,0.61538461538461542,1362.0100000000002,5,2,4,3,Loyal Customers
16017,48,1,172.02999999999997,3,3,1,2,Customers Needing Attention
16018,40,0.4,346.5,3,1,2,2,Customers Needing Attention
16019,47,0.81818181818181823,3048.14,3,3,5,4,Loyal Customers
16020,17,1.5,809.01,4,5,3,4,Loyal Customers
16022,261,1,557.38,1,3,3,3,At Risk
16023,47,0.375,572.71,3,1,3,2,Customers Needing Attention
16024,13,1,251.23999999999992,5,3,2,3,Loyal Customers
16025,30,1,439.66,4,3,3,3,Potential Loyalists
16026,44,1,236.09000000000006,3,3,2,3,Potential Loyalists
16027,92,0.75,734.7700000000001,2,2,3,3,Customers Needing Attention
16029,39,5.166666666666667,72542.49,3,5,5,5,Loyal Customers
16030,310,1,331.24000000000007,1,3,2,3,At Risk
16031,93,0.33333333333333331,459.24000000000007,2,1,3,2,Customers Needing Attention
16033,6,1.5384615384615385,7585.2000000000007,5,5,5,5,Champions
16034,197,0.6,437.7,1,2,3,3,At Risk
16036,88,0.2857142857142857,758.92000000000007,2,1,3,2,Customers Needing Attention
16037,270,0.75,675.42,1,2,3,3,At Risk
16038,8,0.375,431.98,5,1,3,2,Potential Loyalists
16040,66,0.375,1139.1,3,1,4,3,Potential Loyalists
16041,31,0.6,2688,4,2,5,4,Loyal Customers
16042,23,0.45454545454545453,1146.4199999999998,4,1,4,3,Potential Loyalists
16043,38,0.36363636363636365,676.74000000000012,3,1,3,2,Customers Needing Attention
16045,120,0.5714285714285714,1149.3000000000002,2,2,4,3,Customers Needing Attention
16048,374,2,256.44000000000005,1,5,2,4,Cant Lose Them
16049,41,1.5,1041.9899999999993,3,5,4,5,Loyal Customers
16050,174,1,137.9,2,3,1,2,Customers Needing Attention
16052,55,1,322.26000000000005,3,3,2,3,Potential Loyalists
16053,33,0.5,1391.7999999999997,4,1,4,3,Potential Loyalists
16054,146,1,669.69999999999982,2,3,3,3,Customers Needing Attention
16055,221,1,93.9,1,3,1,2,Hibernating
16056,46,1,539.05000000000007,3,3,3,3,Potential Loyalists
16057,17,0.7,2020.2700000000002,4,2,5,4,Loyal Customers
16059,66,0.54545454545454541,1342.0099999999998,3,2,4,3,Potential Loyalists
16062,10,0.33333333333333331,775.52,5,1,3,2,Potential Loyalists
16063,261,1,335.32000000000005,1,3,2,3,At Risk
16065,366,1,363.59000000000003,1,3,2,3,At Risk
16066,17,1.25,1437.87,4,5,4,5,Champions
16070,23,2,852.14999999999986,4,5,4,5,Champions
16071,45,1,299.29000000000008,3,3,2,3,Potential Loyalists
16072,289,1,144.87,1,3,1,2,Hibernating
16073,298,1,122.39999999999999,1,3,1,2,Hibernating
16076,4,1.25,2217.73,5,5,5,5,Champions
16078,284,1,79.2,1,3,1,2,Hibernating
16079,17,1.5,1307.1,4,5,4,5,Champions
16080,82,0.2857142857142857,217.16000000000003,2,1,1,1,About to Sleep
16081,57,0.45454545454545453,2508.6499999999996,3,1,5,3,Potential Loyalists
16083,101,0.22222222222222221,1317.6200000000001,2,1,4,3,Customers Needing Attention
16084,300,1,413.48,1,3,2,3,At Risk
16085,24,0.45454545454545453,902.11000000000013,4,1,4,3,Potential Loyalists
16086,60,0.45454545454545453,1020.6400000000001,3,1,4,3,Potential Loyalists
16091,155,0.66666666666666663,315.06,2,2,2,2,Customers Needing Attention
16092,115,0.5,752.56,2,1,3,2,Customers Needing Attention
16093,107,1,17,2,3,1,2,Customers Needing Attention
16094,12,0.5714285714285714,896.2299999999999,5,2,4,3,Loyal Customers
16096,265,1,155.82000000000002,1,3,1,2,Hibernating
16097,241,1,110.4,1,3,1,2,Hibernating
16098,88,0.7,1457.5300000000002,2,2,4,3,Customers Needing Attention
16099,51,0.42857142857142855,731.90000000000009,3,1,3,2,Customers Needing Attention
16101,71,1,1278.2,3,3,4,4,Loyal Customers
16102,43,1,1692.3400000000001,3,3,4,4,Loyal Customers
16103,8,0.66666666666666663,1409.74,5,2,4,3,Loyal Customers
16104,62,1,251.51000000000002,3,3,2,3,Potential Loyalists
16105,249,1,336.96,1,3,2,3,At Risk
16106,66,1,108.38,3,3,1,2,Customers Needing Attention
16107,18,1.1666666666666667,2889.1600000000003,4,5,5,5,Champions
16108,85,1,825.5,2,3,3,3,Customers Needing Attention
16109,219,0.5,480.48,1,1,3,2,Hibernating
16110,46,0.33333333333333331,1256.6299999999999,3,1,4,3,Potential Loyalists
16112,144,0.5714285714285714,195.74,2,2,1,2,Customers Needing Attention
16113,184,1,145.43,1,3,1,2,Hibernating
16114,171,1,135.75000000000003,2,3,1,2,Customers Needing Attention
16115,10,0.8,1535.37,5,3,4,4,Champions
16116,212,1,462.87999999999994,1,3,3,3,At Risk
16117,190,1,195.31,1,3,1,2,Hibernating
16119,9,0.5,423.36,5,1,2,2,Potential Loyalists
16120,60,4,1309.1399999999999,3,5,4,5,Loyal Customers
16121,58,0.33333333333333331,845.8599999999999,3,1,4,3,Potential Loyalists
16122,74,0.4,684.42000000000007,2,1,3,2,Customers Needing Attention
16123,52,1,287.88,3,3,2,3,Potential Loyalists
16124,318,1,113.39999999999999,1,3,1,2,Hibernating
16125,368,1,289.35,1,3,2,3,At Risk
16126,30,0.4,5828.77,4,1,5,3,Potential Loyalists
16127,40,1,656.25000000000011,3,3,3,3,Potential Loyalists
16128,18,0.55555555555555558,1819.27,4,2,4,3,Potential Loyalists
16131,52,0.7142857142857143,3192.04,3,2,5,4,Loyal Customers
16133,4,2.75,13346.19,5,5,5,5,Champions
16134,22,0.16666666666666666,618.08999999999992,4,1,3,2,Potential Loyalists
16135,263,1,329.59999999999997,1,3,2,3,At Risk
16136,60,0.375,613.88,3,1,3,2,Customers Needing Attention
16139,19,0.42857142857142855,635.41000000000008,4,1,3,2,Potential Loyalists
16140,66,0.18181818181818182,708.18,3,1,3,2,Customers Needing Attention
16141,89,1,527.9,2,3,3,3,Customers Needing Attention
16142,250,1,444.54,1,3,3,3,At Risk
16143,4,0.46153846153846156,2050.19,5,1,5,3,Loyal Customers
16145,9,0.84615384615384615,3697.29,5,3,5,4,Champions
16146,158,0.75,734.13,2,2,3,3,Customers Needing Attention
16147,134,1,290,2,3,2,3,Customers Needing Attention
16148,297,1,76.320000000000007,1,3,1,2,Hibernating
16149,5,0.33333333333333331,280.52000000000004,5,1,2,2,Potential Loyalists
16150,43,0.45454545454545453,1905.42,3,1,5,3,Potential Loyalists
16152,269,1,1335.1399999999999,1,3,4,4,Cant Lose Them
16153,50,0.45454545454545453,1755.4300000000003,3,1,4,3,Potential Loyalists
16156,9,0.81818181818181823,2862.54,5,3,5,4,Champions
16157,16,1,656.69,4,3,3,3,Potential Loyalists
16159,282,1,348.2000000000001,1,3,2,3,At Risk
16160,66,1,1025.4400000000003,3,3,4,4,Loyal Customers
16161,2,1.4615384615384615,4900.06,5,5,5,5,Champions
16162,253,1,11.9,1,3,1,2,Hibernating
16163,233,0.4,652.6,1,1,3,2,Hibernating
16164,18,1.5,782.58,4,5,3,4,Loyal Customers
16168,11,2.25,3736.6,5,5,5,5,Champions
16169,9,1,1793.1200000000003,5,3,4,4,Champions
16170,51,0.8571428571428571,1810.2,3,3,4,4,Loyal Customers
16171,60,1,73.2,3,3,1,2,Customers Needing Attention
16172,96,0.83333333333333337,1114.71,2,3,4,4,At Risk
16173,16,2,1265.52,4,5,4,5,Champions
16174,127,1.5,770.6,2,5,3,4,At Risk
16175,95,0.66666666666666663,916.89,2,2,4,3,Customers Needing Attention
16177,51,1,210.75,3,3,1,2,Customers Needing Attention
16178,139,1,150.10000000000002,2,3,1,2,Customers Needing Attention
16179,61,1,177.58,3,3,1,2,Customers Needing Attention
16180,101,1.6,10099.63,2,5,5,5,At Risk
16181,74,1,305.54000000000008,2,3,2,3,Customers Needing Attention
16182,73,0.5,6587.8,2,1,5,3,Customers Needing Attention
16183,68,1,338.71000000000009,3,3,2,3,Potential Loyalists
16184,65,1,1158.7900000000002,3,3,4,4,Loyal Customers
16185,17,0.25,489.15999999999997,4,1,3,2,Potential Loyalists
16186,23,1,3981.4399999999996,4,3,5,4,Loyal Customers
16187,32,1.5,6664.7400000000007,4,5,5,5,Champions
16188,45,0.5714285714285714,941.40999999999985,3,2,4,3,Potential Loyalists
16189,16,0.66666666666666663,185.57999999999998,4,2,1,2,Potential Loyalists
16190,41,1,125.23000000000002,3,3,1,2,Customers Needing Attention
16191,3,1,4993.5199999999995,5,3,5,4,Champions
16193,237,1,294.55000000000007,1,3,2,3,At Risk
16198,76,1,319.281,2,3,2,3,Customers Needing Attention
16200,5,0.2857142857142857,978.86999999999989,5,1,4,3,Loyal Customers
16201,4,0.8,1812.72,5,3,4,4,Champions
16202,361,1,327.02000000000004,1,3,2,3,At Risk
16203,59,0.36363636363636365,592.9,3,1,3,2,Customers Needing Attention
16204,24,1,405.71000000000004,4,3,2,3,Potential Loyalists
16205,31,0.66666666666666663,741.4799999999999,4,2,3,3,Potential Loyalists
16206,55,0.4,518.61000000000013,3,1,3,2,Customers Needing Attention
16207,26,1,310.38,4,3,2,3,Potential Loyalists
16208,45,0.22222222222222221,534.06000000000006,3,1,3,2,Customers Needing Attention
16209,89,0.83333333333333337,2227.7200000000003,2,3,5,4,At Risk
16210,2,1.3076923076923077,20360.300000000003,5,5,5,5,Champions
